Join_Count,TARGET_FID,id,foreign_id,lat,lng,description,river,town,active,TNMID,METASOURCE,SOURCEDATA,SOURCEORIG,SOURCEFEAT,LOADDATE,GNIS_ID,AREAACRES,AREASQKM,STATES,HUC8,NAME,Shape_Leng
1,33,1885,VLGARV03,42.847289000000004,-91.947761999999997,Volga River at Sumner (VLGARV03),Volga River,Sumner,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0,1084109.939999999944121,4387.239999999999782,IA,07060004,Turkey,4.593632289660000
1,34,719,CLRCRKS01,41.701174999999999,-91.857468999999995,Clear Creek Tributary at 210th St at Homestead (CLRCRKS01),Clear Creek Tributary,Homestead,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0,1078893.669999999925494,4366.130000000000109,IA,07080209,Lower Iowa,5.822144102090000
1,35,1036,WLNTCR02,41.612800000000000,-93.792699999999996,Walnut Creek at 128th St NW at Clive (WLNTCR02),Walnut Creek,Clive,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
1,36,11867,CEDARRV05,43.283493000000000,-92.852260000000001,Cedar RIver at Osage (CEDARRV05),Cedar River,Osage,t,{6AE5D8A8-3316-49A6-B484-84B00A70076D}, , , , ,6/11/2012 0:00:00,0,1078114.469999999972060,4362.979999999999563,"IA,MN",07080201,Upper Cedar,5.430390329960000
1,37,1811,WAPSI05,42.203646999999997,-91.527265000000000,Wapsipinicon River at County E16/Main Street (WAPSI05),Wapsipinicon River,Central City,t,{D3C57FE4-D26B-46B6-B387-EAB1A96A2CF0}, , , , ,6/11/2012 0:00:00,0,1003377.819999999948777,4060.530000000000200,"IA,MN",07080102,Upper Wapsipinicon,5.638303150900000
0,38,11888,ELKHRNRV02,42.594073999999999,-99.207901000000007,Elkhorn River at Stuart (ELKHRNRV02),Elkhorn River,Stuart,f,,,,,,,,,,,,,
1,39,1002,CRANECR01,43.001500000000000,-91.969099999999997,Crane Creek at Spruce Rd at Hawkeye (CRANECR01),Crane Creek,Hawkeye,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0,1084109.939999999944121,4387.239999999999782,IA,07060004,Turkey,4.593632289660000
1,40,1948,MQKTARV03,42.440655000000000,-91.407077999999998,Maquoketa River at Delhi (MQKTARV03),Maquoketa River,Delhi,t,{54F3C0AD-2A15-441C-BD3B-1373FB7DBC85}, , , , ,6/11/2012 0:00:00,0,1196986.080000000074506,4844.039999999999964,IA,07060006,Maquoketa,5.431519367430000
1,41,729,INDCR04,42.093797000000002,-91.560844000000003,Indian Creek at County Home Rd at Marion (INDCR04),Indian Creek,Marion,t,{65F2CD30-B70F-474A-8E7D-FFABDB288751}, , , , ,6/11/2012 0:00:00,0,703253.719999999972060,2845.969999999999800,IA,07080206,Lower Cedar,4.568381277340000
1,42,1022,RAVENCR01,41.964599999999997,-92.670199999999994,Raven Creek at County E49 at Tama (RAVENCR01),Raven Creek,Tama,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
